speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_006716305.1	2631	19	0.72	18	0.68	1.41	2594	98.59
GCF_014636215.1	4011	46	1.15	2	0.05	1.2	3963	98.8
GCF_011290485.1	2928	117	4.0	25	0.85	4.85	2786	95.15
GCF_041927335.1	3403	23	0.68	3	0.09	0.76	3377	99.24
GCF_000600105.1	4488	49	1.09	3	0.07	1.16	4436	98.84
GCF_014837235.1	3163	12	0.38	1	0.03	0.41	3150	99.59
GCF_042649685.1	4945	268	5.42	3	0.06	5.48	4674	94.52
GCF_000340795.1	742	0	0.0	0	0.0	0.0	742	100.0
GCF_000312565.1	1867	181	9.69	13	0.7	10.39	1673	89.61
GCF_007829955.1	5797	67	1.16	50	0.86	2.02	5680	97.98
GCF_011516885.1	3145	147	4.67	2	0.06	4.74	2996	95.26
GCF_002222655.1	3527	39	1.11	172	4.88	5.98	3316	94.02
GCF_004343345.1	3906	88	2.25	2	0.05	2.3	3816	97.7
GCF_030168915.1	4043	167	4.13	114	2.82	6.95	3762	93.05
GCF_010731855.1	5376	59	1.1	0	0.0	1.1	5317	98.9
GCF_039545095.1	3378	24	0.71	4	0.12	0.83	3350	99.17
GCF_022811525.1	2551	19	0.74	2	0.08	0.82	2530	99.18
GCF_031927985.1	2702	63	2.33	2	0.07	2.41	2637	97.59
GCF_008694105.1	3195	63	1.97	109	3.41	5.38	3023	94.62
GCF_001887595.1	4329	26	0.6	1	0.02	0.62	4302	99.38
GCF_025567085.1	2731	60	2.2	0	0.0	2.2	2671	97.8
GCF_019469265.1	2011	21	1.04	2	0.1	1.14	1988	98.86
GCF_031845825.1	8514	396	4.65	3	0.04	4.69	8115	95.31
GCF_000177355.1	2088	76	3.64	0	0.0	3.64	2012	96.36
GCF_030268085.1	3678	15	0.41	0	0.0	0.41	3663	99.59
GCF_042678745.1	4485	58	1.29	0	0.0	1.29	4427	98.71
GCF_036864995.1	4826	169	3.5	9	0.19	3.69	4648	96.31
GCF_023078475.1	4532	24	0.53	0	0.0	0.53	4508	99.47
GCF_018283645.1	5883	190	3.23	1	0.02	3.25	5692	96.75
GCF_003391055.1	3103	44	1.42	5	0.16	1.58	3054	98.42
GCF_001677435.1	3574	32	0.9	6	0.17	1.06	3536	98.94
GCF_014058705.1	3337	41	1.23	1	0.03	1.26	3295	98.74
GCF_019218685.1	1874	54	2.88	0	0.0	2.88	1820	97.12
GCF_021049245.1	4001	54	1.35	15	0.37	1.72	3932	98.28
GCF_000758705.1	6200	79	1.27	9	0.15	1.42	6112	98.58
GCF_900142205.1	3958	25	0.63	0	0.0	0.63	3933	99.37
GCF_041081565.1	2119	62	2.93	33	1.56	4.48	2024	95.52
GCF_000526415.1	3950	65	1.65	3	0.08	1.72	3882	98.28
GCF_039534895.1	8340	200	2.4	51	0.61	3.01	8089	96.99
GCF_000214705.1	3564	85	2.38	15	0.42	2.81	3464	97.19
GCF_042159835.1	2870	14	0.49	0	0.0	0.49	2856	99.51
GCF_000342005.1	7839	106	1.35	0	0.0	1.35	7733	98.65
GCF_003347495.1	5146	28	0.54	4	0.08	0.62	5114	99.38
GCF_003096995.1	1918	70	3.65	1	0.05	3.7	1847	96.3
GCF_020215685.1	2037	35	1.72	10	0.49	2.21	1992	97.79
GCF_017834145.1	2811	34	1.21	9	0.32	1.53	2768	98.47
GCF_036663575.1	5063	169	3.34	1	0.02	3.36	4893	96.64
GCF_023824315.1	3164	63	1.99	3	0.09	2.09	3098	97.91
GCF_001038425.2	3410	57	1.67	29	0.85	2.52	3324	97.48
GCF_015277675.1	3211	66	2.06	2	0.06	2.12	3143	97.88
GCF_009469765.1	4139	17	0.41	8	0.19	0.6	4114	99.4
GCF_002797555.1	4904	8	0.16	1	0.02	0.18	4895	99.82
GCF_018854495.2	3135	55	1.75	52	1.66	3.41	3028	96.59
GCF_039526165.1	3875	51	1.32	0	0.0	1.32	3824	98.68
GCF_012396155.1	3969	290	7.31	0	0.0	7.31	3679	92.69
GCF_002289455.1	6390	286	4.48	2	0.03	4.51	6102	95.49
GCF_000428825.1	3383	53	1.57	4	0.12	1.68	3326	98.32
GCF_964026845.1	1382	102	7.38	66	4.78	12.16	1214	87.84
GCF_003475105.1	2463	37	1.5	1	0.04	1.54	2425	98.46
GCF_027924565.1	3744	48	1.28	1	0.03	1.31	3695	98.69
GCF_014280945.1	7620	193	2.53	1	0.01	2.55	7426	97.45
GCF_038095605.1	3608	31	0.86	1	0.03	0.89	3576	99.11
GCF_007641235.1	2243	53	2.36	12	0.53	2.9	2178	97.1
GCF_005860775.1	4703	128	2.72	2	0.04	2.76	4573	97.24
GCF_004104075.1	4048	34	0.84	0	0.0	0.84	4014	99.16
GCF_008824185.1	4321	157	3.63	30	0.69	4.33	4134	95.67
GCF_001051995.2	3864	35	0.91	25	0.65	1.55	3804	98.45
GCF_009601165.1	3404	5	0.15	2	0.06	0.21	3397	99.79
GCF_001458255.1	4152	21	0.51	3	0.07	0.58	4128	99.42
GCF_035930445.1	3664	15	0.41	1	0.03	0.44	3648	99.56
GCF_013403565.1	3408	43	1.26	62	1.82	3.08	3303	96.92
GCF_042654525.1	2980	11	0.37	0	0.0	0.37	2969	99.63
GCF_003194585.1	4165	27	0.65	9	0.22	0.86	4129	99.14
GCF_000684975.1	5929	118	1.99	2	0.03	2.02	5809	97.98
GCF_009696465.1	3145	106	3.37	7	0.22	3.59	3032	96.41
GCF_014156695.1	5564	260	4.67	2	0.04	4.71	5302	95.29
GCF_014524565.1	3583	5	0.14	46	1.28	1.42	3532	98.58
GCF_000224715.1	3214	55	1.71	0	0.0	1.71	3159	98.29
GCF_900099675.1	2528	15	0.59	7	0.28	0.87	2506	99.13
GCF_010730355.1	5874	133	2.26	10	0.17	2.43	5731	97.57
GCF_011299575.1	3226	33	1.02	43	1.33	2.36	3150	97.64
GCF_013343715.1	4492	52	1.16	6	0.13	1.29	4434	98.71
GCF_039691755.1	3163	58	1.83	18	0.57	2.4	3087	97.6
GCF_018603515.1	4080	14	0.34	2	0.05	0.39	4064	99.61
GCF_006476045.1	2714	14	0.52	0	0.0	0.52	2700	99.48
GCF_000253275.1	3015	28	0.93	26	0.86	1.79	2961	98.21
GCF_900143265.1	2007	34	1.69	3	0.15	1.84	1970	98.16
GCF_003207895.1	3481	125	3.59	7	0.2	3.79	3349	96.21
GCF_010994085.1	4376	52	1.19	2	0.05	1.23	4322	98.77
GCF_011369485.1	5486	75	1.37	6	0.11	1.48	5405	98.52
GCF_000016425.1	4710	170	3.61	14	0.3	3.91	4526	96.09
GCF_018531375.1	3272	26	0.79	2	0.06	0.86	3244	99.14
GCF_003990915.1	4001	16	0.4	1	0.02	0.42	3984	99.58
GCF_001046655.1	4594	109	2.37	50	1.09	3.46	4435	96.54
GCF_900659865.1	7344	480	6.54	53	0.72	7.26	6811	92.74
GCF_000426225.1	3889	67	1.72	46	1.18	2.91	3776	97.09
GCF_024171925.1	6888	68	0.99	5	0.07	1.06	6815	98.94
GCF_009827535.1	2799	12	0.43	0	0.0	0.43	2787	99.57
GCF_048158655.1	2928	22	0.75	0	0.0	0.75	2906	99.25
GCF_007991375.1	3758	89	2.37	0	0.0	2.37	3669	97.63
GCF_025583945.1	4089	63	1.54	7	0.17	1.71	4019	98.29
GCF_001189915.1	5472	40	0.73	0	0.0	0.73	5432	99.27
GCF_000312665.1	6259	354	5.66	1	0.02	5.67	5904	94.33
GCF_900155595.1	2099	49	2.33	5	0.24	2.57	2045	97.43
GCF_014530645.1	8428	210	2.49	0	0.0	2.49	8218	97.51
GCF_900169525.1	2749	78	2.84	34	1.24	4.07	2637	95.93
GCF_013372225.1	1789	18	1.01	17	0.95	1.96	1754	98.04
GCF_000622205.1	781	16	2.05	7	0.9	2.94	758	97.06
GCF_000466985.1	3186	318	9.98	0	0.0	9.98	2868	90.02
GCF_000814735.1	1283	8	0.62	1	0.08	0.7	1274	99.3
GCF_050821495.1	3958	312	7.88	6	0.15	8.03	3640	91.97
GCF_014650915.1	7501	287	3.83	0	0.0	3.83	7214	96.17
GCF_004010955.1	2562	51	1.99	4	0.16	2.15	2507	97.85
GCF_000738775.1	4825	138	2.86	0	0.0	2.86	4687	97.14
GCF_002173515.1	3417	125	3.66	5	0.15	3.8	3287	96.2
GCF_026151395.1	3636	17	0.47	0	0.0	0.47	3619	99.53
GCF_000515335.1	4419	55	1.24	20	0.45	1.7	4344	98.3
GCF_902728265.1	3681	37	1.01	2	0.05	1.06	3642	98.94
GCF_002029295.1	2041	17	0.83	1	0.05	0.88	2023	99.12
GCF_024543085.1	1994	34	1.71	0	0.0	1.71	1960	98.29
GCF_017298635.1	4885	69	1.41	70	1.43	2.85	4746	97.15
GCF_964019575.1	1943	30	1.54	509	26.2	27.74	1404	72.26
GCF_028752115.1	4298	19	0.44	2	0.05	0.49	4277	99.51
GCF_002157895.1	2984	73	2.45	7	0.23	2.68	2904	97.32
GCF_014645315.1	3290	34	1.03	0	0.0	1.03	3256	98.97
GCF_039526625.1	5012	70	1.4	0	0.0	1.4	4942	98.6
GCF_036847465.1	1941	48	2.47	16	0.82	3.3	1877	96.7
GCF_001440395.1	8474	469	5.53	1	0.01	5.55	8004	94.45
GCF_019048645.1	1927	62	3.22	2	0.1	3.32	1863	96.68
GCF_000423545.1	5571	91	1.63	13	0.23	1.87	5467	98.13
GCF_026870175.2	3868	12	0.31	53	1.37	1.68	3803	98.32
GCF_002101595.1	4567	153	3.35	0	0.0	3.35	4414	96.65
GCF_008973485.1	4091	87	2.13	16	0.39	2.52	3988	97.48
GCF_008041945.1	2674	5	0.19	0	0.0	0.19	2669	99.81
GCF_002868735.1	5309	77	1.45	12	0.23	1.68	5220	98.32
GCF_900188175.1	5032	40	0.79	4	0.08	0.87	4988	99.13
GCF_000381265.1	6313	109	1.73	25	0.4	2.12	6179	97.88
GCF_024609265.1	3016	11	0.36	0	0.0	0.36	3005	99.64
GCF_028553805.1	4410	104	2.36	17	0.39	2.74	4289	97.26
GCF_012184385.1	10181	643	6.32	0	0.0	6.32	9538	93.68
GCF_036251875.1	2505	59	2.36	20	0.8	3.15	2426	96.85
GCF_904846305.1	2610	68	2.61	30	1.15	3.75	2512	96.25
GCF_002951615.1	4989	145	2.91	15	0.3	3.21	4829	96.79
GCF_037478035.1	3167	294	9.28	8	0.25	9.54	2865	90.46
GCF_001955695.1	5466	78	1.43	26	0.48	1.9	5362	98.1
GCF_001434295.1	2298	61	2.65	0	0.0	2.65	2237	97.35
GCF_039537105.1	3659	26	0.71	0	0.0	0.71	3633	99.29
GCF_003945325.1	2901	11	0.38	8	0.28	0.65	2882	99.35
GCF_014698505.1	7777	258	3.32	10	0.13	3.45	7509	96.55
GCF_042681385.1	4949	65	1.31	4	0.08	1.39	4880	98.61
GCF_000384295.1	9850	160	1.62	26	0.26	1.89	9664	98.11
GCF_039527695.1	7848	1370	17.46	0	0.0	17.46	6478	82.54
GCF_012939995.1	4368	401	9.18	10	0.23	9.41	3957	90.59
GCF_030347995.1	2227	10	0.45	1	0.04	0.49	2216	99.51
GCF_015904235.1	3871	22	0.57	10	0.26	0.83	3839	99.17
GCF_014650815.1	7799	168	2.15	0	0.0	2.15	7631	97.85
GCF_000963865.1	2985	14	0.47	17	0.57	1.04	2954	98.96
GCF_002224265.1	4274	70	1.64	35	0.82	2.46	4169	97.54
GCF_003612165.1	8275	222	2.68	3	0.04	2.72	8050	97.28
GCF_964026715.1	1426	132	9.26	66	4.63	13.88	1228	86.12
GCF_000369945.1	3164	195	6.16	1	0.03	6.19	2968	93.81
GCF_004104055.1	3762	27	0.72	0	0.0	0.72	3735	99.28
GCF_016401385.1	3967	33	0.83	0	0.0	0.83	3934	99.17
GCF_039521385.1	3919	44	1.12	1	0.03	1.15	3874	98.85
GCF_040732315.1	3537	43	1.22	14	0.4	1.61	3480	98.39
GCF_000224675.1	4697	70	1.49	7	0.15	1.64	4620	98.36
GCF_002286915.1	1832	48	2.62	0	0.0	2.62	1784	97.38
GCF_900187005.1	2005	22	1.1	12	0.6	1.7	1971	98.3
GCF_030316895.1	4554	28	0.61	1	0.02	0.64	4525	99.36
GCF_015278215.1	2904	17	0.59	0	0.0	0.59	2887	99.41
GCF_039908635.1	5284	372	7.04	2	0.04	7.08	4910	92.92
GCF_039872765.1	4884	43	0.88	2	0.04	0.92	4839	99.08
GCF_900101025.1	4080	30	0.74	1	0.02	0.76	4049	99.24
GCF_020037025.1	7101	298	4.2	0	0.0	4.2	6803	95.8
GCF_000014805.1	4194	30	0.72	1	0.02	0.74	4163	99.26
GCF_007786215.1	3543	41	1.16	0	0.0	1.16	3502	98.84
GCF_900155925.1	3797	21	0.55	0	0.0	0.55	3776	99.45
GCF_900108335.1	12175	168	1.38	5	0.04	1.42	12002	98.58
GCF_900120125.1	1676	57	3.4	38	2.27	5.67	1581	94.33
GCF_023700755.1	4191	66	1.57	0	0.0	1.57	4125	98.43
GCF_024347495.1	4399	50	1.14	21	0.48	1.61	4328	98.39
GCF_900110245.1	6797	25	0.37	5	0.07	0.44	6767	99.56
GCF_023501985.1	7335	201	2.74	163	2.22	4.96	6971	95.04
GCF_018397995.1	6175	189	3.06	0	0.0	3.06	5986	96.94
GCF_018271975.1	4318	13	0.3	0	0.0	0.3	4305	99.7
GCF_014489635.1	8536	174	2.04	5	0.06	2.1	8357	97.9
GCF_037908215.1	4870	129	2.65	1	0.02	2.67	4740	97.33
GCF_006716695.1	2640	34	1.29	32	1.21	2.5	2574	97.5
GCF_046237625.1	4160	81	1.95	0	0.0	1.95	4079	98.05
GCF_000621125.1	4205	93	2.21	6	0.14	2.35	4106	97.65
GCF_021484805.1	4154	8	0.19	39	0.94	1.13	4107	98.87
GCF_000190475.1	3904	136	3.48	0	0.0	3.48	3768	96.52
GCF_001552455.1	3348	33	0.99	0	0.0	0.99	3315	99.01
GCF_000331515.1	4830	49	1.01	0	0.0	1.01	4781	98.99
GCF_008369105.1	4506	121	2.69	4	0.09	2.77	4381	97.23
GCF_004761875.1	3800	32	0.84	3	0.08	0.92	3765	99.08
GCF_001618425.1	7277	141	1.94	1	0.01	1.95	7135	98.05
GCF_002993365.1	4839	187	3.86	114	2.36	6.22	4538	93.78
GCF_027922405.1	10921	268	2.45	1	0.01	2.46	10652	97.54
GCF_001886715.1	6629	127	1.92	13	0.2	2.11	6489	97.89
GCF_004138135.1	3599	36	1.0	3	0.08	1.08	3560	98.92
GCF_002504085.1	5131	53	1.03	14	0.27	1.31	5064	98.69
GCF_022513565.1	8097	268	3.31	1	0.01	3.32	7828	96.68
GCF_000980815.1	2247	31	1.38	1	0.04	1.42	2215	98.58
GCF_001405015.1	3217	45	1.4	0	0.0	1.4	3172	98.6
GCF_000764555.1	1934	19	0.98	0	0.0	0.98	1915	99.02
GCF_022760175.1	3345	23	0.69	14	0.42	1.11	3308	98.89
GCF_018141545.1	4561	48	1.05	3	0.07	1.12	4510	98.88
GCF_001874645.1	5742	230	4.01	50	0.87	4.88	5462	95.12
GCF_003207695.1	4332	55	1.27	6	0.14	1.41	4271	98.59
GCF_001043175.1	3609	74	2.05	3	0.08	2.13	3532	97.87
GCF_029269745.1	3691	5	0.14	0	0.0	0.14	3686	99.86
GCF_005405265.1	2215	21	0.95	1	0.05	0.99	2193	99.01
GCF_040045055.1	4412	13	0.29	0	0.0	0.29	4399	99.71
GCF_003725545.1	5565	169	3.04	0	0.0	3.04	5396	96.96
GCF_019793465.1	6189	263	4.25	2	0.03	4.28	5924	95.72
GCF_008151785.1	2233	21	0.94	54	2.42	3.36	2158	96.64
GCF_006968745.1	6913	284	4.11	74	1.07	5.18	6555	94.82
GCF_015352975.1	3033	65	2.14	0	0.0	2.14	2968	97.86
GCF_000146345.1	1928	56	2.9	0	0.0	2.9	1872	97.1
GCF_000731795.2	981	32	3.26	0	0.0	3.26	949	96.74
GCF_003171675.1	4157	9	0.22	1	0.02	0.24	4147	99.76
GCF_001641005.1	3138	63	2.01	47	1.5	3.51	3028	96.49
GCF_000814825.1	1681	14	0.83	4	0.24	1.07	1663	98.93
GCF_027988105.1	4666	92	1.97	3	0.06	2.04	4571	97.96
GCF_018333335.1	6633	35	0.53	1	0.02	0.54	6597	99.46
GCF_900197595.1	2460	13	0.53	0	0.0	0.53	2447	99.47
GCF_001021975.1	4105	22	0.54	19	0.46	1.0	4064	99.0
GCF_003722355.1	4157	114	2.74	81	1.95	4.69	3962	95.31
GCF_008831035.1	2134	25	1.17	5	0.23	1.41	2104	98.59
GCF_964026805.1	1524	79	5.18	81	5.31	10.5	1364	89.5
GCF_964030965.1	2633	303	11.51	376	14.28	25.79	1954	74.21
GCF_036488675.1	6371	182	2.86	57	0.89	3.75	6132	96.25
GCF_045161845.1	9502	504	5.3	88	0.93	6.23	8910	93.77
GCF_002205635.1	4163	71	1.71	18	0.43	2.14	4074	97.86
GCF_003641185.1	3263	58	1.78	7	0.21	1.99	3198	98.01
GCF_021560075.1	5157	160	3.1	56	1.09	4.19	4941	95.81
GCF_024159215.1	3720	44	1.18	73	1.96	3.15	3603	96.85
GCF_003045775.1	4167	32	0.77	0	0.0	0.77	4135	99.23
GCF_027257105.1	2248	35	1.56	0	0.0	1.56	2213	98.44
GCF_045278715.1	2771	54	1.95	23	0.83	2.78	2694	97.22
GCF_008704395.1	6900	150	2.17	1	0.01	2.19	6749	97.81
GCF_006539345.1	2441	18	0.74	1	0.04	0.78	2422	99.22
GCF_918814575.1	1891	17	0.9	0	0.0	0.9	1874	99.1
GCF_025725725.1	2950	50	1.69	4	0.14	1.83	2896	98.17
GCF_001455205.1	3065	118	3.85	73	2.38	6.23	2874	93.77
GCF_900113865.1	8562	162	1.89	11	0.13	2.02	8389	97.98
GCF_014837295.1	3422	33	0.96	0	0.0	0.96	3389	99.04
GCF_000153185.1	4123	82	1.99	1	0.02	2.01	4040	97.99
GCF_002023715.1	3743	19	0.51	0	0.0	0.51	3724	99.49
GCF_900182555.1	3763	51	1.36	4	0.11	1.46	3708	98.54
GCF_005405645.1	2115	21	0.99	1	0.05	1.04	2093	98.96
GCF_035798155.1	8652	179	2.07	0	0.0	2.07	8473	97.93
GCF_900167435.1	4923	58	1.18	9	0.18	1.36	4856	98.64
GCF_039535395.1	9877	206	2.09	48	0.49	2.57	9623	97.43
GCF_008638345.1	3953	60	1.52	0	0.0	1.52	3893	98.48
GCF_010728925.1	5871	132	2.25	13	0.22	2.47	5726	97.53
GCF_001584565.1	1945	32	1.65	7	0.36	2.01	1906	97.99
GCF_017876675.1	3832	36	0.94	16	0.42	1.36	3780	98.64
GCF_022836475.1	2155	51	2.37	3	0.14	2.51	2101	97.49
GCF_003206135.1	3480	37	1.06	0	0.0	1.06	3443	98.94
GCF_014203115.1	5153	94	1.82	0	0.0	1.82	5059	98.18
GCF_019039035.1	7269	106	1.46	3	0.04	1.5	7160	98.5
GCF_016757735.1	3054	24	0.79	4	0.13	0.92	3026	99.08
GCF_900111245.1	6158	136	2.21	1	0.02	2.22	6021	97.78
GCF_019331805.1	1949	42	2.15	111	5.7	7.85	1796	92.15
GCF_000718635.1	7249	144	1.99	6	0.08	2.07	7099	97.93
GCF_009931655.1	4096	46	1.12	11	0.27	1.39	4039	98.61
GCF_000425445.1	4073	25	0.61	0	0.0	0.61	4048	99.39
GCF_964026945.1	1354	82	6.06	67	4.95	11.0	1205	89.0
GCF_003121585.1	5536	59	1.07	0	0.0	1.07	5477	98.93
GCF_008711325.1	4680	41	0.88	1	0.02	0.9	4638	99.1
GCF_003851005.1	5178	105	2.03	57	1.1	3.13	5016	96.87
GCF_015773195.1	4597	32	0.7	0	0.0	0.7	4565	99.3
GCF_900112255.1	3566	18	0.5	3	0.08	0.59	3545	99.41
GCF_024498275.1	839	6	0.72	0	0.0	0.72	833	99.28
GCF_004360145.1	3047	33	1.08	6	0.2	1.28	3008	98.72
GCF_019977655.1	5477	101	1.84	52	0.95	2.79	5324	97.21
GCF_000526495.1	3881	77	1.98	48	1.24	3.22	3756	96.78
GCF_900167525.1	4380	36	0.82	2	0.05	0.87	4342	99.13
GCF_031846165.1	3479	24	0.69	0	0.0	0.69	3455	99.31
GCF_900660645.1	901	17	1.89	3	0.33	2.22	881	97.78
GCF_002222595.2	2985	50	1.68	12	0.4	2.08	2923	97.92
GCF_003600155.1	3444	58	1.68	0	0.0	1.68	3386	98.32
GCF_900176035.1	2391	47	1.97	1	0.04	2.01	2343	97.99
GCF_006542395.2	1690	15	0.89	0	0.0	0.89	1675	99.11
GCF_030246925.1	3007	11	0.37	0	0.0	0.37	2996	99.63
GCF_014652335.1	3094	41	1.33	0	0.0	1.33	3053	98.67
GCF_009827435.1	3531	39	1.1	16	0.45	1.56	3476	98.44
GCF_001602095.1	1729	47	2.72	16	0.93	3.64	1666	96.36
GCF_002157735.2	2915	22	0.75	21	0.72	1.48	2872	98.52
GCF_022641305.1	2580	25	0.97	1	0.04	1.01	2554	98.99
GCF_005937185.1	3989	15	0.38	0	0.0	0.38	3974	99.62
GCF_003386205.1	5633	62	1.1	0	0.0	1.1	5571	98.9
GCF_009602705.1	4627	15	0.32	20	0.43	0.76	4592	99.24
GCF_029623755.1	3168	8	0.25	0	0.0	0.25	3160	99.75
GCF_028737265.1	5941	48	0.81	1	0.02	0.82	5892	99.18
GCF_943193175.1	4809	87	1.81	0	0.0	1.81	4722	98.19
GCF_000264315.1	3468	40	1.15	0	0.0	1.15	3428	98.85
GCF_021764745.1	3386	26	0.77	2	0.06	0.83	3358	99.17
GCF_025154015.1	2918	15	0.51	0	0.0	0.51	2903	99.49
GCF_900109725.1	3468	86	2.48	7	0.2	2.68	3375	97.32
GCF_040095915.1	1610	31	1.93	1	0.06	1.99	1578	98.01
GCF_002198095.1	4253	27	0.63	67	1.58	2.21	4159	97.79
GCF_025345615.1	5541	78	1.41	1	0.02	1.43	5462	98.57
GCF_044462205.1	3835	64	1.67	78	2.03	3.7	3693	96.3
GCF_001659785.1	3308	49	1.48	40	1.21	2.69	3219	97.31
GCF_039645985.1	2780	8	0.29	1	0.04	0.32	2771	99.68
GCF_020523965.1	3090	11	0.36	1	0.03	0.39	3078	99.61
GCF_014199535.1	4341	32	0.74	0	0.0	0.74	4309	99.26
GCF_042134605.1	3314	16	0.48	13	0.39	0.88	3285	99.12
GCF_031845765.1	6972	156	2.24	0	0.0	2.24	6816	97.76
GCF_904061905.1	4980	97	1.95	2	0.04	1.99	4881	98.01
GCF_019008365.1	3899	91	2.33	1	0.03	2.36	3807	97.64
GCF_001050135.1	4801	21	0.44	35	0.73	1.17	4745	98.83
GCF_007997015.1	4187	40	0.96	1	0.02	0.98	4146	99.02
GCF_024171995.1	6013	82	1.36	8	0.13	1.5	5923	98.5
GCF_004001325.1	2387	79	3.31	12	0.5	3.81	2296	96.19
GCF_003991425.1	5736	93	1.62	1	0.02	1.64	5642	98.36
GCF_003046315.1	3662	48	1.31	2	0.05	1.37	3612	98.63
GCF_030813635.1	3347	39	1.17	0	0.0	1.17	3308	98.83
GCF_000156195.1	4086	275	6.73	0	0.0	6.73	3811	93.27
GCF_018326305.1	2365	58	2.45	12	0.51	2.96	2295	97.04
GCF_016742955.1	4422	59	1.33	4	0.09	1.42	4359	98.58
GCF_000091305.1	8815	212	2.4	42	0.48	2.88	8561	97.12
GCF_013488025.1	4282	65	1.52	7	0.16	1.68	4210	98.32
GCF_019061305.1	3286	39	1.19	2	0.06	1.25	3245	98.75
GCF_900142665.1	4443	69	1.55	2	0.05	1.6	4372	98.4
GCF_000971175.1	2432	13	0.53	0	0.0	0.53	2419	99.47
GCF_014202475.1	7841	233	2.97	0	0.0	2.97	7608	97.03
GCF_028595285.1	2960	28	0.95	0	0.0	0.95	2932	99.05
GCF_003339525.1	2446	30	1.23	12	0.49	1.72	2404	98.28
GCF_900156675.1	3441	20	0.58	1	0.03	0.61	3420	99.39
GCF_001443665.1	3154	85	2.69	0	0.0	2.69	3069	97.31
GCF_017571465.1	2593	26	1.0	5	0.19	1.2	2562	98.8
GCF_900110035.1	3671	42	1.14	5	0.14	1.28	3624	98.72
GCF_002797355.1	3199	95	2.97	6	0.19	3.16	3098	96.84
GCF_015207985.1	3753	114	3.04	3	0.08	3.12	3636	96.88
GCF_003013395.1	5819	80	1.37	1	0.02	1.39	5738	98.61
GCF_019453995.1	2097	305	14.54	183	8.73	23.27	1609	76.73
GCF_020783335.1	4091	17	0.42	1	0.02	0.44	4073	99.56
GCF_900105555.1	4371	66	1.51	19	0.43	1.94	4286	98.06
GCF_016862775.1	3751	35	0.93	0	0.0	0.93	3716	99.07
GCF_000021485.1	3012	61	2.03	26	0.86	2.89	2925	97.11
GCF_037204165.1	2669	10	0.37	0	0.0	0.37	2659	99.63
GCF_900215725.1	1575	17	1.08	0	0.0	1.08	1558	98.92
GCF_003591655.1	4884	133	2.72	3	0.06	2.78	4748	97.22
GCF_009734005.1	2808	94	3.35	99	3.53	6.87	2615	93.13
GCF_013282215.1	3482	100	2.87	0	0.0	2.87	3382	97.13
GCF_009696175.1	2067	31	1.5	19	0.92	2.42	2017	97.58
GCF_900476175.1	695	7	1.01	0	0.0	1.01	688	98.99
GCF_003073135.1	4827	37	0.77	1	0.02	0.79	4789	99.21
GCF_004768445.1	2038	12	0.59	10	0.49	1.08	2016	98.92
GCF_018467115.1	1379	87	6.31	105	7.61	13.92	1187	86.08
GCF_001457415.1	4716	63	1.34	11	0.23	1.57	4642	98.43
GCF_042680925.1	3742	49	1.31	2	0.05	1.36	3691	98.64
GCF_900460525.1	4227	88	2.08	30	0.71	2.79	4109	97.21
GCF_017114825.1	5356	181	3.38	17	0.32	3.7	5158	96.3
GCF_030363035.1	3146	9	0.29	0	0.0	0.29	3137	99.71
GCF_001267155.1	1121	6	0.54	4	0.36	0.89	1111	99.11
GCF_001999465.1	4024	60	1.49	0	0.0	1.49	3964	98.51
GCF_014705655.1	6187	98	1.58	1	0.02	1.6	6088	98.4
GCF_023502325.1	3411	17	0.5	0	0.0	0.5	3394	99.5
GCF_019739075.1	6291	68	1.08	11	0.17	1.26	6212	98.74
GCF_014904735.1	4081	14	0.34	1	0.02	0.37	4066	99.63
GCF_016107535.1	2702	38	1.41	1	0.04	1.44	2663	98.56
GCF_041020385.1	3615	33	0.91	1	0.03	0.94	3581	99.06
GCF_007559345.1	1471	112	7.61	25	1.7	9.31	1334	90.69
GCF_022429625.1	4281	21	0.49	0	0.0	0.49	4260	99.51
GCF_043589935.1	3718	71	1.91	38	1.02	2.93	3609	97.07
GCF_028609805.1	1995	37	1.85	14	0.7	2.56	1944	97.44
GCF_010122465.1	5852	86	1.47	2	0.03	1.5	5764	98.5
GCF_003226255.1	2639	27	1.02	0	0.0	1.02	2612	98.98
GCF_030408435.1	2143	42	1.96	10	0.47	2.43	2091	97.57
GCF_016469335.1	3375	21	0.62	4	0.12	0.74	3350	99.26
GCF_007751715.1	5103	25	0.49	22	0.43	0.92	5056	99.08
GCF_000196355.1	2871	70	2.44	25	0.87	3.31	2776	96.69
GCF_014199915.1	4336	40	0.92	1	0.02	0.95	4295	99.05
GCF_030410045.1	2795	21	0.75	2	0.07	0.82	2772	99.18
GCF_003383595.3	616	1	0.16	12	1.95	2.11	603	97.89
GCF_026344135.1	3601	14	0.39	2	0.06	0.44	3585	99.56
GCF_900110965.1	2480	44	1.77	4	0.16	1.94	2432	98.06
GCF_016127255.1	2050	17	0.83	56	2.73	3.56	1977	96.44
GCF_003951095.1	2049	26	1.27	0	0.0	1.27	2023	98.73
GCF_900102015.1	3728	28	0.75	3	0.08	0.83	3697	99.17
GCF_000722545.1	7298	140	1.92	1	0.01	1.93	7157	98.07
GCF_000332495.1	3826	20	0.52	1	0.03	0.55	3805	99.45
